Fecha,Pasajeros,Origen,Destino,Tipo de trafico,Año,Mes
2015-11-01,4686,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2015,11
2015-12-01,4304,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2015,12
2016-01-01,5200,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,1
2016-02-01,4139,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,2
2016-03-01,4562,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,3
2016-04-01,5925,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,4
2016-05-01,7312,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,5
2016-06-01,8876,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,6
2016-07-01,11634,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,7
2016-08-01,13055,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,8
2016-09-01,9682,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,9
2016-10-01,8145,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,10
2016-11-01,3876,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,11
2016-12-01,3443,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/DOMODEDOVO airport,Salida,2016,12
2010-01-01,4159,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,1
2010-02-01,3819,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,2
2010-03-01,4572,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,3
2010-04-01,4204,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,4
2010-05-01,4760,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,5
2010-06-01,8799,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,6
2010-07-01,10663,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,7
2010-08-01,11192,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,8
2010-09-01,9882,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,9
2010-10-01,5013,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,10
2010-11-01,5646,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,11
2010-12-01,5127,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2010,12
2011-01-01,5677,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,1
2011-02-01,4991,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,2
2011-03-01,6462,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,3
2011-04-01,7186,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,4
2011-05-01,7105,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,5
2011-06-01,10895,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,6
2011-07-01,13491,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,7
2011-08-01,14001,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,8
2011-09-01,11975,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,9
2011-10-01,7798,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,10
2011-11-01,6221,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,11
2011-12-01,5736,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2011,12
2012-01-01,5948,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,1
2012-02-01,5573,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,2
2012-03-01,7471,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,3
2012-04-01,12376,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,4
2012-05-01,10206,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,5
2012-06-01,12423,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,6
2012-07-01,16267,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,7
2012-08-01,15832,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,8
2012-09-01,13570,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,9
2012-10-01,11706,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,10
2012-11-01,7711,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,11
2012-12-01,6305,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2012,12
2013-01-01,7025,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,1
2013-02-01,7565,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,2
2013-03-01,9074,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,3
2013-04-01,12886,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,4
2013-05-01,12349,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,5
2013-06-01,13395,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,6
2013-07-01,15779,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,7
2013-08-01,15729,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,8
2013-09-01,14641,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,9
2013-10-01,15301,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,10
2013-11-01,12367,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,11
2013-12-01,10372,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2013,12
2014-01-01,11993,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,1
2014-02-01,10145,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,2
2014-03-01,13823,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,3
2014-04-01,14070,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,4
2014-05-01,12763,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,5
2014-06-01,14242,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,6
2014-07-01,16873,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,7
2014-08-01,16645,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,8
2014-09-01,16162,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,9
2014-10-01,14956,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,10
2014-11-01,11858,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,11
2014-12-01,10118,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2014,12
2015-01-01,12393,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,1
2015-02-01,11062,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,2
2015-03-01,13863,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,3
2015-04-01,13313,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,4
2015-05-01,15695,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,5
2015-06-01,15634,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,6
2015-07-01,17647,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,7
2015-08-01,17641,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,8
2015-09-01,16211,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,9
2015-10-01,16705,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,10
2015-11-01,15156,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,11
2015-12-01,12734,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2015,12
2016-01-01,14254,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,1
2016-02-01,13720,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,2
2016-03-01,15780,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,3
2016-04-01,14485,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,4
2016-05-01,14975,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,5
2016-06-01,15149,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,6
2016-07-01,17578,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,7
2016-08-01,18141,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,8
2016-09-01,15501,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,9
2016-10-01,16448,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,10
2016-11-01,17303,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,11
2016-12-01,15255,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2016,12
2017-01-01,18235,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,1
2017-02-01,15074,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,2
2017-03-01,17001,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,3
2017-04-01,18269,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,4
2017-05-01,16753,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,5
2017-06-01,18719,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,6
2017-07-01,20564,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,7
2017-08-01,20440,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,8
2017-09-01,18371,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,9
2017-10-01,18134,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,10
2017-11-01,16253,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,11
2017-12-01,15575,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2017,12
2018-01-01,16268,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,1
2018-02-01,14194,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,2
2018-03-01,17812,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,3
2018-04-01,21058,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,4
2018-05-01,19846,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,5
2018-06-01,27778,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,6
2018-07-01,28142,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,7
2018-08-01,28509,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,8
2018-09-01,24533,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,9
2018-10-01,23444,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,10
2018-11-01,16988,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,11
2018-12-01,16518,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2018,12
2019-01-01,15740,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,1
2019-02-01,14299,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,2
2019-03-01,17422,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,3
2019-04-01,22892,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,4
2019-05-01,23077,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,5
2019-06-01,26293,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,6
2019-07-01,29413,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,7
2019-08-01,29530,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,8
2019-09-01,26912,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,9
2019-10-01,25002,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,10
2019-11-01,17375,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,11
2019-12-01,17231,ADOLFO SUAREZ MADRID-BARAJAS airport,MOSCOW/SHEREMETYEVO airport,Salida,2019,12
2023-01-01,7088,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,1
2023-02-01,6321,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,2
2023-03-01,7267,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,3
2023-04-01,6700,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,4
2023-05-01,5701,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,5
2023-06-01,6394,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,6
2023-07-01,8501,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,7
2023-08-01,9509,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,8
2023-09-01,8893,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,9
2023-10-01,9167,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,10
2023-11-01,7161,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,11
2023-12-01,7930,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2023,12
2024-01-01,6245,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,1
2024-02-01,6482,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,2
2024-03-01,8012,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,3
2024-04-01,6723,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,4
2024-05-01,5107,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,5
2024-06-01,6993,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,6
2024-07-01,7778,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,7
2024-08-01,10021,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,8
2024-09-01,9252,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,9
2024-10-01,6158,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,10
2024-11-01,9618,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,11
2024-12-01,8962,ADOLFO SUAREZ MADRID-BARAJAS airport,JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,Salida,2024,12
2010-01-01,8559,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,1
2010-02-01,7578,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,2
2010-03-01,10021,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,3
2010-04-01,8272,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,4
2010-05-01,9924,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,5
2010-06-01,10371,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,6
2010-07-01,11148,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,7
2010-08-01,9816,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,8
2010-09-01,9858,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,9
2010-10-01,9976,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,10
2010-11-01,8643,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,11
2010-12-01,8750,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2010,12
2011-01-01,9291,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,1
2011-02-01,7745,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,2
2011-03-01,9057,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,3
2011-04-01,9590,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,4
2011-05-01,9365,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,5
2011-06-01,10528,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,6
2011-07-01,15334,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,7
2011-08-01,11029,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,8
2011-09-01,9080,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,9
2011-10-01,9718,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,10
2011-11-01,7248,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,11
2011-12-01,7943,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2011,12
2012-01-01,8825,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,1
2012-02-01,8770,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,2
2012-03-01,10786,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,3
2012-04-01,9817,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,4
2012-05-01,10701,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,5
2012-06-01,12557,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,6
2012-07-01,11497,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,7
2012-08-01,9763,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,8
2012-09-01,9899,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,9
2012-10-01,9996,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,10
2012-11-01,6953,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,11
2012-12-01,6860,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2012,12
2014-01-01,1128,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,1
2014-02-01,1021,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,2
2014-03-01,4058,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,3
2014-04-01,7720,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,4
2014-05-01,7839,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,5
2014-06-01,10951,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,6
2014-07-01,15107,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,7
2014-08-01,14081,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,8
2014-09-01,15723,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,9
2014-10-01,15609,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,10
2014-11-01,8511,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,11
2014-12-01,8805,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2014,12
2015-01-01,8289,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,1
2015-02-01,7516,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,2
2015-03-01,10613,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,3
2015-04-01,10921,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,4
2015-05-01,12247,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,5
2015-06-01,15362,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,6
2015-07-01,17399,ADOLFO SUAREZ MADRID-BARAJAS airport,STOCKHOLM/ARLANDA airport,Salida,2015,7
